小区,小区地址,PRI,FAR,GRE,CAR,PRO,AGE_medium,AGE_new,AGE_old,latitude,longitude
淘金街20号-34号小区,越秀-淘金-淘金街20-34号,50500,1.5,0.3,1,1.5,False,False,True,23.14602683066785,113.2940675653371
水荫小区,越秀-水荫路-水荫路,43316,2.3,0.36,1,0.5,False,False,True,23.144773213032284,113.31855465488661
较场西路13号大院,越秀-东川-较场西路13号,69751,1.5,0.2,1,0.8,False,False,True,23.129239582914035,113.28955456828702
解放中路小区,越秀-北京路-解放中路,36998,3.6,0.35,1,0.6,False,False,True,23.128800970241095,113.26882006017365
福泉街小区,越秀-西门口-福泉街,35833,1.5,0.25,0,1.0,False,False,True,23.13097000750858,113.26058196983602
海月街小区,越秀-东川-海月街,40891,2.5,0.25,0,1.2,False,False,True,39.934451271209454,116.28479476676124
北较场横路3号大院,越秀-建设-北较场横路3号,62933,1.2,0.2,0,0.5,False,False,True,23.13526012014849,113.27342648099675
中山三路小区,越秀-东川-中山三路,42363,1.5,0.2,0,0.9,False,False,True,39.934451271209454,116.28479476676124
永胜上沙小区,越秀-东湖-永胜上沙20号,42200,1.56,0.35,0,0.5,False,False,True,23.125154421755603,113.29327148699441
太和岗小区,越秀-黄花岗-太和岗路,46000,2.0,0.16,0,0.7,False,False,True,23.147806548575133,113.30275193385195
兴隆东社区,越秀-解放北-百灵路66号,42773,2.47,0.2,1,0.7,False,False,True,23.137375547550906,113.26584666893662
万福路小区,越秀-北京路-万福路349号,46035,2.4,0.18,0,0.8,False,False,True,23.12549084763646,113.27734974047972
太华坊,越秀-小北-小北路,50220,2.48,0.22,0,0.9,False,False,True,39.934451271209454,116.28479476676124
太平沙小区,越秀-北京路-北京南路,34171,2.1,0.15,1,1.2,False,False,True,23.12538283250469,113.27553246843365
深华大厦,越秀-五羊新城-新马路131-133号,48100,1.5,0.35,1,0.9,False,False,True,23.12608576017046,113.31711413217127
新城市玥秀,越秀-小北-洪桥街13-37号,75644,3.6,0.42,0,2.5,False,True,False,23.13526012014849,113.27342648099675
云鹤北街小区,越秀-黄花岗-云鹤北街,40800,2.8,0.4,0,2.0,False,False,True,23.146552947776687,113.30452806350569
淘金东路小区,越秀-淘金-淘金东路41-47号,43800,2.8,0.32,1,1.8,True,False,False,39.934451271209454,116.28479476676124
兴仁里小区,越秀-东川-兴仁里84号,34086,3.0,0.17,1,0.9,False,False,True,23.127957141515207,113.28827178801919
农林上路八横路大院,越秀-东山口-农林上路八横路,59391,2.0,0.4,0,0.9,False,False,True,23.134695241651183,113.30470601782716
麓景东大院,越秀-麓湖-麓景东路,35400,2.3,0.3,1,2.5,False,False,True,23.154880821714496,113.28943913602903
培正东街小区,越秀-东山口-培正东街,76160,1.5,0.2,0,0.5,False,False,True,23.125236596493824,113.30438541259075
牛乳基小区,越秀-东川-东川路,47694,1.2,0.35,1,0.55,False,False,True,23.13526012014849,113.27342648099675
绿荫路小区,越秀-大沙头-绿荫路3号,32400,1.8,0.2,1,1.6,False,False,True,23.12213411167933,113.29124643688395
农林上路三横路大院,越秀-东山口-农林上路三横路,62000,2.5,0.35,0,1.5,False,False,True,23.132657205829293,113.30431570408321
农本新村,越秀-东山口-农林下路,54514,1.2,0.35,0,0.8,False,False,True,23.130636503511905,113.30225669802445
水荫二横路小区,越秀-水荫路-水荫二横路1-11号,46600,2.0,0.2,1,1.2,False,False,True,23.146450017402934,113.32016666412373
世贸花园,越秀-淘金-淘金路54号,53296,1.45,0.25,1,1.8,True,False,False,39.934451271209454,116.28479476676124
青云直街小区,越秀-北京路-青云直街,45600,1.2,0.3,1,0.5,False,True,False,23.127284716848436,113.27810844931321
建雅台,越秀-东川-荣华南7-9,51219,3.0,0.2,1,1.5,False,False,True,23.130919824100808,113.28645640241467
华乐路小区,越秀-建设-华乐路,46971,1.5,0.26,0,0.9,False,True,False,39.934451271209454,116.28479476676124
东雅兰院,越秀-杨箕-泰兴直街66号,56733,2.0,0.23,0,0.9,False,True,False,23.134468010101664,113.31898997373659
大华园宿舍,越秀-小北-应元路45号,51000,1.5,0.2,1,0.9,False,False,True,39.934451271209454,116.28479476676124
鸿业大厦,越秀-五羊新城-东兴南路67号,54000,7.93,0.3,0,0.9,False,False,True,23.12761997410523,113.31887526012301
翰雅明轩,越秀-农讲所-中山四路34号,73602,8.7,0.35,1,2.0,False,True,False,39.934451271209454,116.28479476676124
东山龙珠大厦,越秀-农林下路-竹丝岗二马路5号,86519,4.2,0.32,1,2.5,True,False,False,23.133820543444738,113.30043017343162
北园社区,越秀-小北-小北路218号,47043,0.5,0.2,1,0.9,False,False,True,39.934451271209454,116.28479476676124
百灵路小区,越秀-西门口-百灵路20号,44616,2.5,0.35,1,0.5,False,False,True,23.136820647839016,113.26675476597634
白云宾馆宿舍,越秀-淘金-淘金坑22-25号,45800,2.5,0.2,1,1.5,False,False,True,23.14763865481542,113.29744690083398
华友大厦,越秀-五羊新城-寺右新马路5号之五,52500,2.5,0.3,0,0.9,False,True,False,23.126400331557598,113.31147870238684
置地大厦,越秀-东川-较场西路6号,55904,2.5,0.3,0,0.9,False,False,True,23.13526012014849,113.27342648099675
东山京士柏,越秀-东川-东华东路558-598号,128208,4.1,0.3,1,0.9,False,True,False,23.1268490057792,113.29822501306646
嘉兰轩,越秀-西门口-大新路388号,52219,2.0,0.3,1,2.8,False,True,False,23.12147536751637,113.26153731774556
淘金坑小区,越秀-淘金-淘金坑34-53号,51772,1.5,0.2,0,0.9,False,False,True,23.14763865481542,113.29744690083398
先烈南路大院,越秀-建设-先烈南路21号,45315,1.5,0.2,1,1.0,False,False,True,23.13526012014849,113.27342648099675
御龙国际商寓,越秀-流花-广园西路235号,23034,4.8,0.3,1,2.0,False,True,False,39.934451271209454,116.28479476676124
新河浦一横路小区,越秀-东湖-新河浦一横路16号,57500,1.2,0.3,0,0.5,False,False,True,23.13526012014849,113.27342648099675
五羊新城(C区),越秀-五羊新城-寺右路,45800,2.0,0.4,0,0.9,False,False,True,23.12608576017046,113.31711413217127
五羊北小区,越秀-五羊新城-寺右新马路,45400,1.2,0.2,1,0.6,False,False,True,23.12608576017046,113.31711413217127
雍雅园(越秀),越秀-农讲所-芳草街2号,74669,2.5,0.33,1,1.5,True,False,False,39.934451271209454,116.28479476676124
应元社区,越秀-小北-应元路29号,49064,1.2,0.3,0,0.5,False,False,True,39.934451271209454,116.28479476676124
牛皮巷小区,越秀-东山口-东湖路,61500,1.5,0.2,0,0.9,False,False,True,23.130636503511905,113.30225669802445
乐韵居,越秀-西门口-云路街1-15号,37200,4.72,0.13,1,0.8,False,False,True,23.13526012014849,113.27342648099675
聚仁坊小区,越秀-农讲所-德政中路183号,44613,6.9,0.25,0,0.9,False,False,True,39.934451271209454,116.28479476676124
共和路1-19号小区,越秀-共和路-共和路1-19号,66257,1.5,0.3,1,0.5,False,False,True,23.12974815245062,113.31430450202865
华丰大厦(越秀),越秀-东山口-新河浦路68号,58015,2.3,0.3,0,2.0,False,False,True,23.125303898314304,113.30015672923447
福地巷社区,越秀-西门口-纸行路128号,30788,1.5,0.2,0,0.9,False,False,True,23.13526012014849,113.27342648099675
接龙一巷小区,"越秀-小北-接龙一巷24-28号,30号,34-38号,46号,50-52号",50319,1.2,0.3,1,0.5,False,True,False,23.13526012014849,113.27342648099675
景华大厦,越秀-东川-东华西路150-152号,42754,3.0,0.35,0,1.2,False,False,True,23.128533016151614,113.28804999638885
寺右新马路小区,越秀-五羊新城-寺右新马路62号,44155,1.5,0.2,1,1.0,False,False,True,23.126038981530165,113.31410804261368
共和南小区,越秀-共和路-共和南路,46401,3.0,0.2,0,0.9,False,False,True,23.129825904260592,113.31107112590591
花城苑(越秀),越秀-二沙岛-松涛街,116444,1.56,0.3,0,0.9,False,False,True,23.11599224239533,113.31139812438263
北京南路麦栏街小区,越秀-北京路-麦栏街,34051,1.5,0.3,0,0.9,False,False,True,23.12471330290248,113.27686896737094
方圆流花月岛,越秀-盘福-流花路109号,89000,4.47,0.3,1,2.5,False,True,False,39.934451271209454,116.28479476676124
市委党校大院,越秀-黄花岗-先烈中路99号,50500,1.2,0.4,0,0.5,False,False,True,23.13526012014849,113.27342648099675
大洋江畔雅苑,越秀-北京路-北京路,82239,2.6,0.3,1,2.8,False,True,False,23.127361821938173,113.27553067182262
德政南路小区,越秀-北京路-德政南路59号,35400,1.5,0.3,0,0.9,True,False,False,23.124107250234392,113.28201616811087
青菜岗小区,越秀-建设-青菜岗44-51号,54385,1.2,0.2,0,0.5,False,False,True,23.13861718851521,113.29242258828776
大沙头四马路小区,越秀-大沙头-大沙头四马路9号,45600,1.5,0.2,0,0.9,False,False,True,23.13526012014849,113.27342648099675
东华南路小区,越秀-东湖-东华南路132号,45096,3.5,0.35,1,1.0,True,False,False,23.124902413368375,113.2919472948426
光孝路小区,越秀-西门口-光孝路,30000,2.0,0.2,0,0.9,False,True,False,23.13097000750858,113.26058196983602
珠光街广舞台社区,越秀-东湖-东堤三马路,36394,1.2,0.15,0,0.5,False,False,True,23.13526012014849,113.27342648099675
瑞兴大厦,越秀-北京路-东风中路350号,49300,2.5,0.2,0,1.2,False,False,True,23.136874567676337,113.27606372631207
小石街小区,越秀-小北-小石街,60526,1.5,0.2,0,0.9,False,False,True,39.934451271209454,116.28479476676124
观绿路小区,越秀-西门口-观绿路11号,29800,1.5,0.2,1,1.0,False,False,True,23.124655722201815,113.2615215075686
山河大街大院,越秀-东山口-山河大街68号,87500,1.2,0.3,0,0.9,False,False,True,23.13526012014849,113.27342648099675
德安新街小区,越秀-东川-德安新街1-12号,43824,1.5,0.3,0,0.9,False,True,False,39.934451271209454,116.28479476676124
水荫路21号大院,越秀-水荫路-水荫路21-1号,45800,1.5,0.2,0,0.9,False,False,True,23.142683159330776,113.31588426209797
瓦窑街小区,越秀-东山口-瓦窑街,58500,1.2,0.2,0,0.5,False,False,True,23.130636503511905,113.30225669802445
东关汛小区,越秀-东川-中山三路东关汛,40907,1.5,0.2,0,0.9,False,False,True,23.131069543416817,113.28646170241717
马棚岗小区,越秀-东山口-马棚岗11号,52857,1.5,0.3,1,1.0,False,False,True,23.132105028154136,113.29880352181469
云泉新村,越秀-广园东-云泉路56号,28000,2.0,0.3,0,0.9,False,False,True,39.934451271209454,116.28479476676124
人民中路小区,"越秀-西门口-人民中路360号,362号",26200,1.5,0.2,0,0.9,False,False,True,23.12752724876285,113.26013506284495
六榕大厦,越秀-西门口-六榕路65号,50283,2.5,0.2,0,0.9,True,False,False,39.934451271209454,116.28479476676124
净慧街小区,越秀-西门口-净慧街1号,33529,1.2,0.3,0,0.5,True,False,False,39.934451271209454,116.28479476676124
伟超置业大厦,越秀-东川-启正上街15-19号,44400,2.5,0.18,1,1.2,False,False,True,23.128460980029644,113.28912598672834
文德路文化大楼,越秀-北京路-文德北路170-174号,54000,3.0,0.2,0,1.2,False,False,True,23.13103971588621,113.27799661027724
执信南竹丝村,越秀-农林下路-执信南路,56687,2.1,0.45,1,0.5,True,False,False,23.134395478706058,113.29847303521768
韫祥楼,越秀-农讲所-德政中路238号,38800,2.5,0.22,1,1.2,False,False,True,39.934451271209454,116.28479476676124
长兴直街小区,越秀-越秀南-长兴直街,38307,2.0,0.35,0,0.9,False,False,True,23.13526012014849,113.27342648099675
越秀北路422-424号,越秀-小北-越秀北路422-424号,52000,1.2,0.2,0,0.5,False,False,True,23.141858028490887,113.27994503492775
越秀北市委大院,越秀-小北-越秀北路249号,55000,1.2,0.3,1,0.5,False,False,True,39.934451271209454,116.28479476676124
署前一街小区,越秀-东山口-署前一街,46800,1.5,0.2,0,0.5,False,False,True,23.130636503511905,113.30225669802445
挞子大街小区,越秀-小北-挞子大街,53500,1.5,0.2,1,1.0,False,False,True,39.934451271209454,116.28479476676124
拾桂坊小区,越秀-农讲所-德政中路364号之1,38600,1.5,0.2,0,0.4,False,False,True,39.934451271209454,116.28479476676124
山河后街61号大院,越秀-东山口-山河后街61号,64500,1.2,0.23,0,0.7,False,False,True,23.13526012014849,113.27342648099675
淘金街11-27号小区,越秀-淘金-淘金街11-27号,50000,1.5,0.3,0,1.2,False,True,False,23.146878104219045,113.29340281925994
永泰东约,越秀-淘金-环市东路,40000,2.5,0.2,0,0.9,False,False,True,39.934451271209454,116.28479476676124
长庚门前街小区,越秀-东川-长庚门前街24号,42271,1.0,0.3,1,0.9,False,False,True,23.128919700732766,113.29546703549063
寺右二马路小区,越秀-五羊新城-寺右二马路33-39号,44600,0.5,0.3,0,0.5,False,False,True,23.12481633324246,113.316164533417
水均南街大院,越秀-东风东-水均南街,46400,1.5,0.3,0,0.5,False,False,True,23.13526012014849,113.27342648099675
远洋小北宿舍,越秀-小北-环市中路319号,42400,3.0,0.4,1,0.8,False,False,True,39.934451271209454,116.28479476676124
寺贝通津1号大院,越秀-东山口-寺贝通津1号,51392,1.5,0.2,1,0.9,False,False,True,23.128614191757748,113.30354352066708
圣安苑,越秀-流花-广园西路,16666,1.5,0.13,0,0.4,False,False,True,39.934451271209454,116.28479476676124
明华轩,越秀-五羊新城-寺右一马路20号,62418,2.3,0.3,0,1.7,False,False,True,23.126528619304782,113.31478159208483
新华楼,越秀-水荫路-天河路20号,79500,3.6,0.25,1,1.2,False,False,True,23.142224652402994,113.31822443778125
名品居,越秀-中山路-中山一路51号,48500,3.9,0.36,1,2.5,True,False,False,23.13376263436475,113.31633404366667
青菜岗38号大院,越秀-建设-青菜岗38号,44400,1.9,0.36,0,0.5,False,False,True,23.138361882493903,113.29305212078896
九星巷,越秀-解放北-百灵路,41439,2.0,0.35,1,0.8,False,False,True,23.13526012014849,113.27342648099675
均益大厦,越秀-东山口-东华东路543号,68263,5.6,0.2,1,1.5,False,False,True,23.127435188054136,113.29806861807721
龟岗大马路小区,越秀-东山口-龟岗大马路,56500,0.3,0.35,0,0.5,False,False,True,23.130636503511905,113.30225669802445
黄华路40大院,越秀-建设-黄华路40号,52871,1.2,0.2,0,0.5,False,False,True,39.934451271209454,116.28479476676124
教工新村,越秀-东山口-保安南街34-40号,61359,1.5,0.35,1,0.9,False,False,True,23.130636503511905,113.30225669802445
华光街小区,越秀-小北-应元路,53313,1.5,0.12,0,0.9,False,False,True,39.934451271209454,116.28479476676124
农林上路四横路大院,越秀-东山口-农林上路四横路,67500,2.0,0.4,0,1.8,False,False,True,23.133229321289917,113.30378139196604
麓苑路30号院,越秀-淘金-麓苑路30号,42600,1.2,0.3,0,1.1,False,True,False,39.934451271209454,116.28479476676124
梅东小区,越秀-东风东-梅东路北段58号,48500,2.2,0.4,0,0.5,False,False,True,23.139095397884795,113.31674888115104
麓苑路31号院,越秀-淘金-麓苑路31号,43000,1.2,0.2,1,1.5,False,False,True,39.934451271209454,116.28479476676124
高知老干楼,越秀-淘金-淘金路56号,48000,1.2,0.2,1,0.5,False,False,True,39.934451271209454,116.28479476676124
寺贝底侧,越秀-五羊新城-共和大街,54930,1.2,0.2,0,0.5,False,False,True,23.12608576017046,113.31711413217127
青菜岗8-24号大院,越秀-建设-青菜岗8-24号,47471,1.2,0.2,0,0.5,False,False,True,23.138974848743175,113.29172083202361
农林上路二横路大院,越秀-东山口-农林上路二横路,67581,1.0,0.4,0,2.5,False,False,True,23.131277089669638,113.30373306312961
仑园社区,越秀-东山口-庙前西街22号,54000,1.5,0.2,0,0.9,False,False,True,23.12845998298962,113.30029704455508
金地大厦,越秀-淘金-淘金横街3号,51463,2.65,0.42,1,0.9,False,False,True,39.934451271209454,116.28479476676124
麓湖居,越秀-小北-麓景西路,33800,1.3,0.4,1,0.5,False,False,True,39.934451271209454,116.28479476676124
梅东社区,越秀-农林下路-梅花路,56500,1.2,0.2,0,0.5,False,False,True,23.13746477660357,113.31532380929049
广信晖景大厦,越秀-五羊新城-广州大道中111-113号,47000,2.5,0.3,1,0.9,False,False,True,23.12608576017046,113.31711413217127
国利大厦,越秀-北京路-东园路36-38号,48776,1.6,0.25,1,1.5,False,False,True,23.123393510404807,113.28315548898881
华泉社区,越秀-流花-北站路6号,17500,1.2,0.3,1,0.5,True,False,False,23.13526012014849,113.27342648099675
广发花园,越秀-东风东-环市东路498号,40580,2.0,0.3,1,2.0,False,False,True,23.13526012014849,113.27342648099675
东山领汇广场,越秀-中山路-中山一路59-63号,79263,5.3,0.3,1,2.7,False,True,False,23.13283807965957,113.31461693268493
东环路1号大院,越秀-东风东-东环路1号,54500,2.0,0.26,1,0.4,False,False,True,23.13526012014849,113.27342648099675
东环路2号大院,越秀-东风东-东环路2号,49100,1.2,0.2,0,0.6,False,False,True,23.13526012014849,113.27342648099675
恒福西苑,越秀-淘金-恒福路252-272号,43600,2.6,0.4,1,0.9,False,False,True,39.934451271209454,116.28479476676124
法政路69号后座小区,越秀-小北-法政路69号,66079,1.2,0.3,1,0.5,False,True,False,39.934451271209454,116.28479476676124
都府居住小区,越秀-公园前-正南路4号,47910,2.36,0.17,1,2.0,False,False,True,23.146015283150646,113.2709261374411
德心轩,越秀-东山口-庙前西街15-9号,68500,2.0,0.3,1,0.9,False,True,False,23.12799178878304,113.29961783575922
